prior_pool_row,prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle,FractionCSP3,HBA,TPSA,cLogP,BertzCT,HeavyAtomCount,selfies_len_tokens,branch_token_count,ring_token_count,token_entropy
317,317,[C][C][=C][Branch2][Ring2][=Branch1][N][C][=C][C][Branch1][C][O][=C][C][=N][Ring1][Branch2][C][C][=Branch2][Ring1][N][=C][C][Branch1][C][N][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][NH1][C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][#Branch2][C][C][Ring2][Ring1][N],C1C=C(N2C=C3C(O)=CC=N2)CC(F)=C3CC1,OC1=CC=NN2C=C1C1=C(F)CC2=CCCC1,True,True,0.3076923076923077,3.0,35.83,3.3087000000000018,492.1313520576979,17.0,56.0,11.0,7.0,2.138843577829737
318,318,[N][=C][C][C][C@@H1][Branch2][Ring1][C][O][C][C][=N][C][=C][Ring1][=Branch1][C][C][=C][C][Branch1][#Branch1][C][C][C@][Ring1][O][C][N][Ring1][Branch1][C][C@H1][Branch1][#Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][#C][C][C][Ring1][P][Ring2][Ring1][=C],N=CCC[C@@H1](OCC1=NC=CCC=CCC2C[C@]13C)N2C[C@H1](C=NC4=CC=CC=C4)NC3CC,CCC1N[C@@H](C=Nc2ccccc2)CN2C3CC=CCC=CN=C(CO[C@@H]2CCC=N)[C@@]1(C)C3,True,True,0.5357142857142857,6.0,73.07,5.297070000000005,897.2258178478946,34.0,56.0,8.0,9.0,2.223171232462398
319,319,[C][C][Branch1][C][O][C][C@H1][C][N][C][=C][Branch1][C][I][C][C][=C][Ring1][Branch2][O][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][C][C][=C][C][=C][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][Ring1][#Branch2],CC(O)C[C@H1]C12NC=C(I)CC=C1OC=CC=CC=C(C3)C=CC=C2C(=O)NC=C3,CC(O)C[CH]C12NC=C(I)CC=C1OC=CC=CC=C1C=CC=C2C(=O)NC=CC1,True,True,0.25,4.0,70.58999999999999,4.396690000000003,872.9990981130848,30.0,47.0,7.0,6.0,1.9998057997406007
320,320,[C][#C][C][C][=C][C][Branch1][C][Cl][C][=C][C][=Branch1][C][=O][C][O][C][C][Branch1][Ring1][O][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C@H1][C@@H1][C][O][C][Ring1][Branch1][C][Branch1][C][C][Branch1][C][S@@][=N][C][=C][Ring2][Ring1][Ring2],C#CCC=CC(Cl)C=CC(=O)COCC(OC)C(=O)[C@H1]1[C@@H1]COC1C(C)([S@@])NC=C,C#CCC=CC(Cl)C=CC(=O)COCC(OC)C(=O)[C@H]1[CH]COC1C(C)([S])NC=C,True,True,0.5,6.0,73.86,2.765390000000001,648.0160204304711,30.0,50.0,9.0,6.0,2.1464651051439407
321,321,[C][C][S][C][=C][Branch2][Ring1][#C][C][C][Branch2][Ring1][Branch1][/C][=C][\C][=Branch1][C][=O][N][N][=C][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][=O][C][Branch1][C][C][=N][Ring1][=C][=C][Ring2][Ring1][#Branch1][O][C][C][O],CC1SC=C(CC(/C=C\C(=O)NN=CC(=O)C=CC(Cl)=C)=O)NC1OCCO,C=C(Cl)C=CC(=O)C=NNC(=O)/C=C\C(=O)CC1=CSC(C)C(OCCO)N1,True,True,0.3333333333333333,8.0,117.09,1.3828999999999998,674.8268714730223,28.0,49.0,8.0,5.0,2.3476403140250865
322,322,[C][O][N][=C][C][=C][Branch1][Branch1][/C][C][O][C][C][=C][Branch1][Ring2][C][=N+1][C][C][Ring1][=Branch2][O][C][=C][C][=Branch1][C][=O][N],CON=CC=C(/CC1OC)C=C(C=[N+1]C)C1OC=CC(=O)N,C[N+]=CC1=CC(=CC=NOC)CC(OC)C1OC=CC(N)=O,True,True,0.4,6.0,97.24,0.31070000000000075,494.13135205769794,22.0,30.0,5.0,2.0,2.0711975970491485
323,323,[C][N][Branch1][C][N][Branch2][Ring1][Ring1][C][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][O][C][Branch1][Ring1][O][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch2][Ring1][=C][C][=N][Ring2][Ring1][Branch1],C=NN,C=NN,True,True,0.0,2.0,38.379999999999995,-0.43929999999999997,7.5097750043269365,3.0,43.0,7.0,7.0,2.05845176645426
324,324,[C][C][Branch1][C][Br][C][N][C][=C][C][=C][Ring1][#Branch1][C][O][C][=Branch1][C][=O][C][Branch1][N][C][=N][C][=C][C][=C][Ring1][=Branch1][C][#N][=C][C][=Branch1][C][=O][C][Ring2][Ring1][C][Branch1][C][C][Branch1][C][C][C],CC(Br)CNC=CC1=CCOC(=O)C(C2=NC=CC=C2C#N)C(=O)C1(C)CCC,CCCC1(C)C(=O)C(c2ncccc2C#N)C(=O)OCC=C1C=CNCC(C)Br,True,True,0.45454545454545453,6.0,92.07999999999998,3.7822800000000028,823.8394382059637,29.0,48.0,8.0,4.0,1.890513585339788
325,325,[N][#C][C][N][C][=C][C][=C][C][C][Ring1][=Branch1][C][C@@H1][C][C@@][Branch1][C][F][C][Ring1][Branch2][C][=C][Branch1][C][F][C][O][Ring1][=Branch1][C@H1][C@@H1][Ring1][=N][C][=C][C][Ring1][Branch2][C][Ring1][P],N#CCNC1=CC=CC2C1C[C@@H1]C[C@@](F)C23C=C(F)CO3,N#CCNC1=CC=CC2C1C[CH]C[C](F)C21C=C(F)CO1,True,True,0.4375,3.0,45.05,2.9076600000000017,524.7317897189637,21.0,43.0,6.0,6.0,2.2441244542261116
326,326,[C][O][C][=C][C][C@H1][Branch1][C][Cl][C][=C][Branch1][=Branch1][C][N][C][C][C][C@H1][Ring1][#C][C][=C][C][Branch1][C][C][N][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring1][N][=Ring2][Ring1][=Branch1][C],C1OC2=CC3[C@H1](Cl)C=C(CNC4CC)[C@H1]1C=CC(C)N=C4CC3N2,CCC1NCC2=C[C@@H](Cl)C3C=C4NC3CC1=NC(C)C=C[C@H]2CO4,True,True,0.631578947368421,4.0,45.65,2.7672000000000008,599.5278502336549,24.0,41.0,6.0,7.0,2.071668432149796
327,327,[C][#C][C][=Branch1][C][=S][Branch1][Ring1][/C][=O][O][C][C][=N][C][=C][Branch1][C][O][C][C][=C][Ring1][#Branch1][C][F][Cl],C#CC=S,C#CC=S,True,True,0.0,1.0,0.0,0.6193,45.548875021634686,4.0,27.0,4.0,2.0,2.237650629914699
328,328,[C][C][Branch1][C][C][Branch1][C][O][C][=Branch1][C][=O][C][Branch1][=C][C][=N][C][C][Branch1][N][C][=C][C][Branch1][C][O][C][Branch1][C][Cl][=C][Ring1][C][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch1][Br],C1C(C)(O)C(=O)C(C=NCCC2=CC(O)C(Cl)=C)C=C2C=C1Br,C=C(Cl)C(O)C=C1CCN=CC2C=C1C=C(Br)CC(C)(O)C2=O,True,True,0.4117647058823529,4.0,69.89,3.0459000000000014,616.4237512704516,23.0,44.0,9.0,4.0,1.947587075510413
329,329,[N][C][Branch1][C][C][C][C][=C][C][Branch1][Branch2][C][=N][O][C][=C][C][C@][Ring1][Branch1][Branch1][C][F][C][O][C][Branch1][#Branch1][C][C@@H1][O][=C][C][=Ring1][N][=O][O][C][=Branch1][C][=O][C][Ring1][O][C][=C][C][=C][Ring2][Ring1][C],NC(C1)CC=CC1(C=NOC=CC[C@])CF,[C]CC=CON=CC1(CF)C=CCC(N)C1,True,True,0.5,3.0,47.61,2.1138899999999996,269.76289771739914,16.0,51.0,8.0,5.0,2.1646758337863763
330,330,[C][C][C][=C][C][=Ring1][Branch1][C][C][N][Branch2][Ring1][C][C][=C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Ring1][=Branch2][C][O][=C][Branch1][Ring1][O][C][C][Ring2][Ring1][=Branch1],C=1C2C=CC=1CCN(C3=COC(=O)C(=O)C=C3CO)C(OC)C2,COC1CC2C=CC(=C2)CCN1c1coc(=O)c(=O)cc1CO,True,True,0.4117647058823529,6.0,79.98,1.1773999999999998,741.2685577141972,23.0,39.0,7.0,6.0,2.001611982051594
331,331,[C][C][Branch1][C][F][C][Branch1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Br][=C][C][Branch2][Ring1][=Branch1][=C][N][=C][NH1][C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][O][N][C][Ring1][#Branch1],CC(F)C(CNC=O)C=CC(Br)=CC(CN=C[NH1]CC(C)=CC=C1C(OC)=C)NC1,C=C(OC)C1=CC=C(C)CNC=NCC(C=C(Br)C=CC(CNC=O)C(C)F)NC1,True,True,0.45454545454545453,5.0,74.75,3.1641000000000012,674.8268714730222,30.0,51.0,11.0,5.0,2.0686030204470907
332,332,[C][O][C][=N][C][Branch2][Ring2][Ring1][N][C][=C][O][C][=Branch1][C][=O][C@][Branch1][C][C][=C][C][=C][Branch1][C][C][C@@H1][Ring1][#Branch1][C@][C][C][C][Ring1][O][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][C][Ring2][Ring1][=N],COC=NC(NC=COC(=O)[C@](C)=CC=C(C)[C@@H1][C@]C1CC=CC(Cl)=C1)C(=O)[C@H1](C)CC,CC[C@@H](C)C(=O)C(N=COC)NC=COC(=O)C(C)=CC=C(C)[CH][C]C1C=C(Cl)C=CC1,True,True,0.4,6.0,76.99,5.0833800000000045,774.8559515213417,32.0,56.0,9.0,7.0,2.2172071626025205
333,333,[O][=C][Branch1][#C][O][C][C][Branch1][C][F][=C][O][=N][Ring1][#Branch1][N][C][=C][S][C][=C][Branch1][=Branch1][C][C][Ring1][O][=O][N][=C][Ring1][=N][=N][C][Branch1][=Branch1][C][=Ring1][O][=C][C][=C][Ring2][Ring1][C][Ring1][Branch1],O=C(OCC(F)=C1ON2NC=C)S=3C=C(CC1=O)N=CNC(C=3CC)=C2,C=CNN1C=C2NC=NC3=CS(=C2CC)C(=O)OCC(F)=C(O1)C(=O)C3,True,True,0.25,8.0,92.26,2.3378000000000005,785.8949464100464,26.0,47.0,8.0,7.0,2.3563558289669757
334,334,[C][N][C][C][C][=C][C][=C][Branch2][Ring1][S][C][=C][Branch1][C][N][C][C][C][=Ring1][=Branch2][Ring1][#Branch2][C][Branch1][C][O][C][C][=Branch1][C][=O][F][=N][C][Branch1][C][C][=C][C][N][Ring1][=Branch2][Ring1][Branch1][O],CNCC1C2=C3C=C1C=C(N)CCC32,CNCC1C2=CC3=C1C3CCC(N)=C2,True,True,0.5,2.0,38.05,1.3248000000000002,365.4995490565424,14.0,46.0,9.0,5.0,2.118895776362026
335,335,[C][C@@H1][Branch1][=C][C][Branch1][=Branch2][C][O][C][=C][Branch1][C][Br][C][=C][C][O][C][C][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][O][C][C][=Branch1][C][=O][C@][Ring1][Branch2][Branch1][C][N][C][=C][Ring2][Ring1][C],C[C@@H1](C(COC=C(Br)C)=CC)OC1CC=CC=CCC(=O)C=C(CC(=O)[C@]N)C=C1,CC=C(COC=C(C)Br)[C@H](C)OC1C=CC(CC(=O)[C]N)=CC(=O)CC=CC=CC1,True,True,0.375,5.0,78.62,4.8937900000000045,726.0,30.0,49.0,9.0,3.0,1.9926723032715743
336,336,[N][C][C][=C][N][=C][Branch2][Ring1][C][C][=N][C][=C][C][=C][N][C][C][Branch1][#Branch1][C][C][Branch1][C][C][=O][O][C][C][Ring1][#C][=C][Branch1][O][C][O][Ring1][S][=C][C][=Branch1][C][=O][N][Ring1][#Branch2],NCC=CN=C(C=NC=C1C=CNC2CCC(C)=O)OCC=C2CO1,CC(=O)CCC1NC=CC2=CN=CC(=NC=CCN)OCC=C1CO2,True,True,0.3888888888888889,7.0,98.30000000000001,1.5973999999999997,616.4237512704516,25.0,46.0,7.0,4.0,2.133347773741015
337,337,[C][C][=C][C][=C][Branch1][C][C][=C][C][Branch2][Ring1][=N][C][C][Branch1][C][C][C][=C][C][Branch1][Branch2][C][C][=C][C][=N][Ring1][=Branch1][C][C][=C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][=Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][O][C][=N][Ring2][Ring1][=C],CC=CC=C(C)CC(CC1(C)C=CC2(CC=CC=N2)CC=CCCC=O)N1,CC=CC=C(C)CC1CC(C)(C=CC2(CC=CCCC=O)CC=CC=N2)N1,True,True,0.5,3.0,41.46,5.270600000000004,643.525795434798,27.0,56.0,8.0,9.0,1.8921558110923316
338,338,[C][C][=C][C][Branch1][C][F][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][N][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][S][Ring1][=Branch2][C][Branch1][C][Cl][O][C][C][Ring1][#Branch1],CC=CC(F)NC(=O)OC=CC=CC=CN=CC(C1=CC=CC=C1C)=C2SC(Cl)OCC2,CC=CC(F)NC(=O)OC=CC=CC=CN=CC(=C1CCOC(Cl)S1)c1ccccc1C,True,True,0.25,5.0,59.92,6.634320000000005,897.7209303457313,32.0,46.0,8.0,3.0,2.0340268388037632
339,339,[C][C][Branch1][C][F][Branch1][C][C][O][C][=C][C][=C][C][C][=C][O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][C][F][S][Ring1][#Branch1][N][=C][C][=Branch1][C][=O][O][C][=N][C][=Ring1][N][=C][C][=C][Ring1][Branch1][C][=C][Ring2][Ring1][#Branch2],CC(F)(C)OC=CC=C1CC=COC(=O)N(C)C2=C(F)SN=CC(=O)OC=NC2CC=CC=C1,CN1C(=O)OC=CCC(=CC=COC(C)(C)F)C=CC=CCC2N=COC(=O)C=NSC(F)=C21,True,True,0.30434782608695654,8.0,89.79,5.448300000000006,940.4875832076555,34.0,55.0,9.0,5.0,2.1407134257929488
340,340,[C][C][C][Branch1][C][C][C][=Branch2][Ring1][C][=N][C][=C][C][Branch1][C][O][=C][N][Ring1][=Branch1][C][#C][C][O][C][N][=C][C][Branch1][=Branch1][C][=C][Ring1][=N][C][F][C][=C][Ring1][N],CCC(C)C(=NC1=CC(O2)=CN1C#CCOCN)CC(C=C2C)F,CCC(C)C1=Nc2cc(cn2C#CCOCN)OC(C)=CC(F)C1,True,True,0.5,5.0,61.769999999999996,3.3729000000000013,653.9458101793244,24.0,41.0,6.0,4.0,1.945095221070794
341,341,[C][C][C][O][C][C][=C][Branch1][=N][C][=C][Ring1][Branch2][=C][Branch1][=Branch1][C][O][C][Cl][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][NH1][C][=C][Ring1][#Branch1][C][N],CC1COCC=C(C=C1CCOCCl)CC(C2)=CCC[NH1]C=C2CN,CC1COCC=C(CC2=CCCNC=C(CN)C2)C=C1CCOCCl,True,True,0.6,4.0,56.510000000000005,3.6510000000000016,512.1564000692312,25.0,38.0,7.0,3.0,1.9408430327407735
342,342,[C][C][O][C][=C][Branch1][=Branch2][C][C][=C][C][=C][Ring1][Branch1][C][C][N][C][Branch1][C][Br][C][=C][Ring1][O][C][=C][N][Branch1][C][C][O][Ring1][Branch2][C],CCOC=C(C1C2=CC=C1C)CNC(Br)C=C2C=CN(C)O,CCOC=C1CNC(Br)C=C(C=CN(C)O)C2=CC=C(C)C12,True,True,0.4117647058823529,4.0,44.730000000000004,3.494600000000002,534.3856189774723,22.0,35.0,6.0,3.0,1.7784598295947918
343,343,[C][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][C][Branch1][C][Cl][=C][Branch1][C][C][N][Ring1][#Branch1][C][C][Ring1][S][C][C][Branch1][C][C][=C],C1NC=CC=C(C(=O)C(Cl)=C(C)NC)C1CC(C)=C,C=C(C)CC1CNC=CC=C1C(=O)C(Cl)=C(C)NC,True,True,0.4,3.0,41.13,2.8709000000000016,440.6587689043805,19.0,33.0,6.0,2.0,1.8454864515352065
344,344,[C][C][C][C][C][=C][C][Branch1][C][N][C][=C][C][Branch1][#C][C][=C][Branch1][C][F][C][Branch1][Ring1][O][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][C][Branch1][C][Cl][C][C][=Ring1][Branch2][Ring2][Ring1][=Branch2],CC1CCC=CC(N)C=CC(C=C(F)C(OC)(O)O2)C(C)=CC(Cl)CC21,COC1(O)OC2CC(Cl)C=C(C)C(C=CC(N)C=CCCC2C)C=C1F,True,True,0.6,4.0,64.71000000000001,3.9607000000000028,572.8457306866738,26.0,45.0,9.0,4.0,1.9621448414529956
345,345,[C][C][C@@][Branch1][C][C][C][Branch2][Ring1][C][C][Branch1][Ring1][C][O][C][=Branch1][C][=O][C][N+1][=C][C][Branch1][C][O-1][=C][C][C][Ring1][O][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch1][C][C][O],C1C[C@@](C)C(C(CO2)C(=O)C[N+1]=CC([O-1])=C)CC2C(=O)C1CCO,C=C([O-])C=[N+]CC(=O)C1COC2CC1[C](C)CCC(CCO)C2=O,True,True,0.6666666666666666,6.0,100.76,-0.18670999999999854,492.1676999572451,24.0,42.0,7.0,5.0,1.8776714698116506
346,346,[C][C][=Branch1][C][=O][C@H1][O][C][C][N][C][=C][C][=C][Branch1][C][F][C][C][=C][Branch1][=N][C][C@H1][Ring1][=Branch1][N][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][F][C][=C][C][Branch1][Branch2][O][C][Ring1][=N][=O][C][=C][Ring2][Ring1][N],CC(=O)[C@H1]OCCNC=CC=C(F)CC=C(C[C@H1]NC1C(=O)NC)CC(F)C=CCOC1=O,CNC(=O)C1N[CH]CC(=CCC(F)=CC=CNCCO[CH]C(C)=O)CC(F)C=CCOC1=O,True,True,0.43478260869565216,7.0,105.76000000000002,2.1242799999999997,721.1372703609898,33.0,54.0,8.0,4.0,2.089480963832698
347,347,[C][#C][C][=C][C][=C][Branch1][N][C][=C][C][=C][Ring1][#Branch1][N+1][=C][C][C][Branch1][=C][S][C][=Branch1][Ring1][=C][O][C][Branch1][=Branch2][O][C][C][Branch1][C][Cl][Cl][=C][C][Branch1][C][F][=C][Ring2][Ring1][Branch1][C][=C][C][=Ring2][Ring1][O],C#CC=C1C=C(C2=CC=C1[N+1]=CCCSC(=CO)COCC(Cl)Cl)C(F)=C2C=CC,C#CC=C1C=C2C(=CC=C1[N+]=CCCSC(=CO)COCC(Cl)Cl)C(C=CC)=C2F,True,True,0.2608695652173913,4.0,43.56,5.859200000000005,892.1752070390979,30.0,51.0,9.0,6.0,2.199175907768462
348,348,[C][C][NH1][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][=Branch1][=Branch2][=C][C][=C][C][=N][C][=C][Ring1][N][C][=C][C][=N][Ring1][=Branch1][C][Branch1][C][S][C][=Branch1][C][=O][C][Ring1][=Branch2][=O],CC1[NH1]C=CC(=N1)C=CC(=CC=CC=NC2=C)C=CC=N2,C=C1N=CC=CC=C(C=CC2=NC(C)NC=C2)C=CC=N1,True,True,0.11764705882352941,4.0,49.11,3.1117000000000017,610.4237512704517,21.0,43.0,8.0,5.0,2.022298511830795
349,349,[C][O][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch2][Ring1][=N][C][=C][Branch1][Ring1][C][O][N][=C][Branch1][#Branch1][N][C][Cl][Br][C][C][Ring1][O][C][=C][Ring1][P][C][=C][Ring2][Ring1][#Branch1][C][F],COC=CC(=O)OC=CC(C=C(CO)N=CNCCl)F,COC=CC(=O)OC=CC(F)C=C(CO)N=CNCCl,True,True,0.3333333333333333,5.0,80.15,1.2319,363.49954905654243,20.0,44.0,6.0,6.0,2.2967212357366322
350,350,[C][C][Branch1][C][C][C][S][C][Branch1][C][F][=C][C][O][C][C][C@@H1][Ring1][Ring1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Ring1][Branch2],CC(C)CSC(F)=CCOC1C2[C@@H1]1C(=O)C=C(O)C2,CC(C)CSC(F)=CCOC1C2CC(O)=CC(=O)[C@@H]21,True,True,0.6428571428571429,4.0,46.53,3.232400000000001,394.2613730712553,19.0,31.0,5.0,3.0,1.821567350588966
351,351,[C][C][=C][C][Branch1][C][N][=N][C][Branch1][C][C][=C][Branch1][C][C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][C][C][Ring1][#C][C][Branch1][C][Cl][=C][C][Ring1][N],CC=CC(N1)=NC(C)=C(C)CC(=O)C=C(Cl)CCC1C(Cl)=CC,CC=CC1=NC(C)=C(C)CC(=O)C=C(Cl)CCC(C(Cl)=CC)N1,True,True,0.4444444444444444,3.0,41.46,5.231400000000004,573.1595681836991,23.0,42.0,8.0,3.0,1.8100093224001808
352,352,[C][N][C][C][=Branch1][C][=O][N][=C][C][Branch1][=N][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch1][=C][C][=N][Ring2][Ring1][Ring1][=Branch1],CNCC(=O)N=CC(C1=CC(=O)OC=C1C2)C=C(Cl)C=C2CC=N,CNCC(=O)N=CC1C=C(Cl)C=C(CC=N)Cc2coc(=O)cc21,True,True,0.29411764705882354,5.0,95.52000000000001,2.185069999999999,746.4881439371902,24.0,40.0,7.0,5.0,2.09884832851829
353,353,[C][N][C][=C][C][=C][C][Branch1][=N][C][C][=C][C][=C][C][=C][Ring1][S][Ring1][N][C][=N][Branch1][C][C][Ring1][O][=C][Ring1][Branch1],C1NC2=CC=CC(CC=CC=CC=C12)=NCC=C,C=CCN=C1C=CC=C2NCC2=CC=CC=CC1,True,True,0.1875,2.0,24.39,3.0992000000000015,476.16769995724513,18.0,30.0,3.0,4.0,1.7764971200330193
354,354,[C][N][Branch2][Ring2][N][C][=C][C][=C][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch1][C][Ring1][N][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][S][Ring1][=Branch1][C][=C][Branch1][Ring2][N][C][C][Ring1][Ring1][NH1][C][=C][Ring2][Ring1][#Branch2],C1N(C=CC=CC(=O)C=CN(C1=O)CC=C(C(C)=O)CS2C=C2NCC)C,CCNC1=C[SH]1CC(=CCN1C=CC(=O)C=CC=CN(C)CC1=O)C(C)=O,True,True,0.35,5.0,69.72,1.8517000000000001,717.1372703609898,27.0,52.0,10.0,8.0,2.128679110224043
355,355,[C][O][C][=C][C][=C][C][Branch1][C][O][=C][C][Ring1][=Branch1][=N][C][Branch2][Ring1][Ring2][C][=C][C][NH1][N][=C][C][Branch1][=Branch1][O][C][Branch1][C][C][=O][C][=Ring1][#Branch2][C][C][Ring1][=N],COC=CC1=CC(O)=CC1=NC(C=CC[NH1]N=CC(OCC)=O)=C,C=C(C=CCNN=CC(=O)OCC)N=C1C=C(O)C=C1C=COC,True,True,0.23529411764705882,7.0,92.51000000000002,2.1778000000000004,612.4237512704517,24.0,41.0,7.0,5.0,2.12653039747846
356,356,[C][C][O][C][=Branch1][C][=O][C][=C][C][Branch2][Ring2][C][N][Branch1][C][O][C][#C][C][=C][C][Branch1][C][O][=C][C][Ring1][#Branch1][=C][C][=C][Branch1][Ring1][C][#N][=N][C][=C][Ring1][Branch2][C][=C][C][=C][O][C][=C][Ring2][Ring1][Ring2][C][N][=C][Ring2][Ring1][P],CCOC(=O)C=CC(N(O)C#CC=C1C(O)=CC=C2C=C(C#N)NC=C2C=CC=CO)C=C1CN=C,C=NCC1=CC(C=CC(=O)OCC)N(O)C#CC=C1C(O)=CC=C1C=C(C#N)NC=C1C=CC=CO,True,True,0.14814814814814814,9.0,138.41,3.5841800000000026,1202.6086538734853,36.0,57.0,7.0,9.0,2.145744839055708
357,357,[C][=C][C][=C][N][=C][Branch2][Ring1][=Branch2][C][O][N][=N+1][=N-1][=C][N][C][F][C][=C][C][S][C][=C][C][=C][Branch2][Ring1][Ring1][O][C][=Ring1][#C][C][Branch1][#Branch2][C][C][C][=C][C][Branch1][C][O][C][=C][C][Ring1][#Branch1][C][F][C][=C][Ring2][Ring1][#C],C=CC=CN=C(CON=[N+1]=[N-1])C(CCC1=CC(O)C)=CC1CF,C=CC=CN=C(CON=[N+]=[N-])C1=CC(CF)C(=CC(C)O)CC1,True,True,0.4375,4.0,90.58000000000001,3.9821000000000026,542.5873848810925,23.0,56.0,7.0,7.0,2.254740400150121
358,358,[C][C][C][=Branch1][C][=O][C][Branch1][C][F][C][I][C][=N][C][=C][N][Ring1][#Branch2][C][O][C][C][=C][C][C][=N][Ring1][=C],CCC(=O)C(F)CI,CCC(=O)C(F)CI,True,True,0.8,1.0,17.07,1.7386,72.10749561002055,8.0,29.0,3.0,2.0,1.884012098853449
359,359,[C][O][C][C][C@][Branch1][C][N][C][O][C][=Branch1][N][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C@H1][Branch1][N][C][C][=C][C][Branch1][Ring2][O][C][=C][Ring1][Branch2][C][=C][Ring1][N][Ring1][P][=O][C][=C][Ring2][Ring1][N][O][C][C],COCC[C@](N1)COC(=O)C2=C[C@H1](CC=CCOC=C)C=C21,C=COCC=CC[C@@H]1C=C2N[C](CCOC)COC(=O)C2=C1,True,True,0.4117647058823529,5.0,56.790000000000006,2.24779,472.26677866967066,22.0,55.0,7.0,6.0,2.164890432828929
360,360,[C][C@@H1][C@H1][O][C][Branch1][C][C][=C][C][Branch2][Ring2][C][C][=C][C][Branch1][#Branch2][C][=Branch1][C][=O][O][C][C][C@H1][C][=C][C][Branch1][=Branch1][C][Ring1][=Branch1][C][C@@][Branch1][C][O][C][=C][Ring1][Branch2][Cl][C][=C][Ring2][Ring1][#Branch1][Ring1][=C][C][=N][Ring2][Ring1][O],C=1[C@@H1][C@H1]OC(C)=CC=1C=CC(C(=O)OCC2[C@H1]C)=C3C(C2C[C@@])(O)C=C3Cl,[C]CC1C([CH]C)COC(=O)C(C=CC2=C[CH][CH]OC(C)=C2)=C2C(Cl)=CC21O,True,True,0.3181818181818182,4.0,55.760000000000005,3.924660000000003,748.9078156936989,27.0,56.0,11.0,8.0,2.2545122408811094
361,361,[C][S][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][Ring2][C][Branch1][=C][C][C][=C][Branch1][C][C][C@][Ring1][Branch2][C][O][C][=C][Ring1][Branch1][=C][C][=Branch1][C][=O][N][C][C][Ring1][Ring1][Branch1][C][C][N][=N][Ring2][Ring1][N],C12SC=C(C3=C1N4)C(C3(CC=C(C)[C@]4COC=C)C)C(=O)N5CC5(C)N=N2,C=COC[C]1NC2=C3C4=CSC2N=NC2(C)CN2C(=O)C4C3(C)CC=C1C,True,True,0.5,6.0,66.06,3.4892900000000022,843.2640909696651,27.0,51.0,10.0,9.0,2.1240345091438284
362,362,[C][C][Branch1][Ring1][C][#N][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=C][C][=C][N][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][O][C][=C][Branch1][Ring1][C][O][C][=C][Ring1][#C][C][=C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],CC(C#N)C=CC=CC1=CC=C2C3=C4NC(C)=CC=C4OC=C(CO)C=C3C=C2C1,Cc1ccc2occ(CO)cc3c(c-2[nH]1)C1=CC=C(C=CC=CC(C)C#N)CC1=C3,True,True,0.19230769230769232,3.0,72.95,6.020200000000005,1169.0044118682872,30.0,49.0,7.0,9.0,1.9600591936340042
