prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle
400,[C][O][C][Branch1][Ring1][O][C][=C][O][C][=C][Branch1][C][F][C][=C][C][=O][C][=N][Ring1][N][C][=C][Ring1][=Branch1][C][Branch1][C][N][=O],COC(OC)=COC=C(F)C=CC=O,COC(=COC=C(F)C=CC=O)OC,True,False
401,[C][C][O][C][O][C][Branch1][C][C][S][C][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][#N][=N][C][Ring1][#Branch1][=O][C][=C][Branch2][Ring1][Ring2][N][C][=C][Branch1][C][C][C][=Branch1][C][=O][C][=C][N][C][=C][Ring1][Branch2],CCOCOC(C)SCC(=O)OC(C#N)=NC=O,CCOCOC(C)SCC(=O)OC(C#N)=NC=O,True,False
402,[C][C][C][Branch2][Ring1][C][=Branch1][C][=O][C][Branch1][C][C][=C][C][Branch1][C][F][C][=C][Branch1][C][O][C][=C][C][Cl][C][Branch1][#Branch1][C][C][Branch1][C][O][C][C][Branch1][C][F][=C][Ring1][=Branch2][C][Branch1][C][C][=C][C][=N][C][=C][Ring1][#Branch1],CCC(C=O)C=CCCl,CCC(C=O)C=CCCl,True,False
403,[O][=C][C][C][Branch2][Ring2][N][C][Branch1][#Branch1][C][=N][C][=C][C][C][Ring1][O][=N][C][Branch1][#C][N][C][N][=C][C][=C][N][Ring1][=Branch1][C][N][=C][C][=C][C][C][Ring1][Branch2][=C][C][Branch1][C][Cl][=C][C][Ring1][Branch1][=Ring2][Ring1][O][C],O=CCC(C(C1=NC=CCC)NC(NC2N=CC=CN2CN=CC=C)CC=C3C(Cl)=CC31)C,C=CC=NCN1C=CC=NC1NC1CC=C2C(Cl)=CC2C(=NC=CCC)C(C(C)CC=O)N1,True,False
404,[C][C][#C][C][Branch1][C][C][N][C][=C][C][O][C][=C][C][=N][C][=C][C][Ring1][=Branch1][C][C][Ring2][=C][C][N][=O],C1C#CC(C)NC=CCOC=C2C=NC=CC2CC1N=O,CC1C#CCC(N=O)CC2C=CN=CC2=COCC=CN1,True,False
405,[C][C][C][C][=C][C][C][Branch2][Ring1][Ring2][C][C][N][C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][=C][Ring1][#Branch2][=N][C][=C][Branch1][O][C][C][C][F][C][=Ring1][Ring1],CCCC=C1CC(CCNCC=CC1(C(C)=C)NC=C)CCCF,C=CNC1(C(=C)C)C=CCNCCC(CCCF)CC1=CCCC,True,False
406,[C][C][Branch1][C][C][Branch1][C][C][#N][O][C][Branch1][Branch2][N][C][C][Branch1][C][Br][=O][C][=Ring1][=Branch2][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=C][C][=N][Ring1][=Branch1],CC(C)(C)N1OC(NCC(Br)=O)C1C=CC(Cl)=CN=CC=N,CC(C)(C)N1OC(NCC(=O)Br)C1C=CC(Cl)=CN=CC=N,True,False
407,[C][C][C][=C][C][C][=C][Branch2][Ring2][C][Cl][=C][Branch1][C][F][N][C][=C][Ring1][N][C][=C][S][C][=C][Branch1][O][C][C][=Branch1][C][=O][O][C][=Ring1][Branch1][C][=C][Ring1][N][C][C][=C][Branch1][Ring1][C][=N][C][=C][Ring2][Ring1][Branch2][C][C][=C][Ring1][=N],CCC=CCC#CCl,CCC=CCC#CCl,True,False
408,[C][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][C][C@@H1][Branch1][C][C][N][C][=C][Ring1][Branch1][C][=C][/C][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][Branch1][N][C][=C][C][Branch1][C][Cl][=N][C][=C][Ring2][Ring1][#Branch1][C],CC(=O)C=CC(=O)C1[C@@H1](C)N2C=CC=C/C=CC=C2C(=O)C=C(C=CC(Cl)=NC=C1)C,CC(=O)C=CC(=O)C1C=CN=C(Cl)C=CC(C)=CC(=O)c2cccccccn2[C@@H]1C,True,False
409,[N][C][O][C][=C][C][Branch2][Ring2][=C][C][=C][Branch2][Ring1][=Branch2][C][=N][C][Branch1][C][F][=C][C][Branch1][C][C][=C][Ring1][#Branch2][C][=N][C][=C][C][=C][C][=Branch1][N][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring1][=C][C][=N][C][=Ring2][Ring1][=Branch2][Ring2][Ring1][N],N1COC=CCC2=C1C=NC(F)=CC(C)=C2C=NC3=CC=CC=C3C=CC=NC,CN=CC=Cc1ccccc1N=CC1=C(C)C=C(F)N=CC2=C1CC=COCN2,True,False
410,[C][O][C][Branch1][C][O][C][=C][N][C][Branch1][Branch2][N][C][Branch2][Ring1][=Branch1][C][=C][C][N][=C][Branch1][#Branch2][C][=C][C][Ring1][#Branch1][=C][Ring1][=Branch1][=N][C][=C][Ring2][Ring1][Branch1][C][=C][S][C][Branch1][C][C][=C][Ring1][#Branch1],COC(O)C=CNC(NCC=C1CN=C(C=CC1=CN)C=C2)C=CSC(C)=C2,COC(O)C=CNC1C=CSC(C)=CC=CC2=NCC(=CCN1)C(=CN)C=C2,True,False
411,[C][C][=C][C][=C][Branch2][Ring2][=C][C][=C][O][C][Branch1][=Branch1][C][N][C][C][=C][C][Branch1][C][C][=N][C][=Ring1][#Branch1][C][=N][C][=C][Branch1][N][N][=C][=O][=C][Branch1][=N][C][=C][Ring1][#Branch1][=N][C][=C][Ring2][Ring1][#Branch1][F][S][Ring2][Ring1][N][C][C][C][Ring1][=C],CC=CC=C(C=COC(CNC=1C=C)C(C)=NC=1C2=NC=C(N=C=O)C=CF)NCCC2,C=CC1=C2N=C(C)C(CN1)OC=CC(=CC=CC)NCCCC2=NC=C(C=CF)N=C=O,True,False
412,[N][C][=C][C][=C][C][=C][C][Branch2][Ring1][C][=N][N][C][C][=C][Branch1][C][O][C][C@H1][Ring1][#Branch1][C@@H1][C][O][=C][Ring1][S][C][=Branch1][C][=O][C@][=C][N][=C][Branch1][C][O][C][C][=C][Ring2][Ring1][#Branch2][C][=C][Ring1][=Branch1],NC=CC=C1C=CC(NN2CC=C(O)C[C@H1]2[C@@H1]COC1)C(=O)[C@]=CN=C(O3)CC=CC=C3,NC=CC=C1C=CC(C(=O)[C]=CN=C2CC=CC=CO2)NN2CC=C(O)C[C@H]2[CH]COC1,True,False
413,[C][C][O][C][=C][C][Branch2][Ring1][=C][C][=C][C][=Branch1][C][=O][O][=C][C][Branch1][C][C][=C][Branch1][C][C][C@H1][Ring1][=Branch1][N][C][Branch1][#Branch2][C][=C][C][O][Ring1][=Branch1][C][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],C12COC=CC1(C=CC(=O)OC3C(C)=C(C)[C@H1]3N4CC=CCO4)C=C2,CC1=C(C)[C@@H](N2CC=CCO2)C1OC(=O)C=CC12C=COCC1C=C2,True,False
414,[O][=C][Branch1][Ring1][C][S][C][=C][C@@H1][C][C][Branch1][=C][O][C][=C][Branch1][C][O][C][=Branch1][C][=O][O][C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][C][N][C][Ring1][#C][C][C][Ring2][Ring1][C][O][C],O=C(CS)C=C[C@@H1]CC1(OC=C(O)C(=O)OCC=CC=CCN)CCC1OC,COC1CCC1(C[CH]C=CC(=O)CS)OC=C(O)C(=O)OCC=CC=CCN,True,False
415,[C][C][Branch1][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C@@H1][C][=C][C@H1][Branch2][Ring1][Ring2][C][=N][O][C][Branch1][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][Cl][C][=C][Ring1][S][NH1][Ring2][Ring1][=Branch1],CC(C1)CCCC(=O)N(C)[C@@H1]C=C[C@H1](C=NOC(N)(C)N=CCl)[NH1]1,CC1CCCC(=O)N(C)[CH]C=C[C@H](C=NOC(C)(N)N=CCl)NC1,True,False
416,[C][C][=C][C][Branch1][C][N][=C][C][C][=Branch1][C][=O][C][=C][C][Ring1][Branch1][C][=C][Ring1][=N][N][Branch1][C][C][C][Ring1][#C],CC1=C2C(N)=CCC(=O)C=CCC=C1N(C)C2,CC1=C2CN(C)C1=CCC=CC(=O)CC=C2N,True,False
417,[C][N][C][=C][C][Branch1][C][C][=C][C][Branch1][=Branch1][C][S][C][C][Ring1][#Branch1][C][C][=C][C][=Branch1][Ring2][=C][Ring1][=C][NH1][C][=Branch1][C][=O][C@@H1][C][Ring1][Ring1][C][=C][C][=C][Ring2][Ring1][Branch1][C][=C][C],CNC=C1C(C23)=CC(CSCC2)CC=CC(=C1)[NH1]C(=O)[C@@H1]CC=CC=C3C=CC,CC=CC1=CC=CC[CH]C(=O)NC2=CC(=CNC)C3=CC(CC=C2)CSCCC13,True,False
418,[O][=C][C][C][Branch1][C][Br][=C][C][O][C][Ring1][=Branch1][N][Branch2][Ring1][Ring1][C][=C][Branch1][C][F][C][=N][Ring1][#Branch1][=N][C][=C][Branch1][S][C][C][N][=C][C][Branch1][C][Cl][=C][C][=N][C][Branch1][C][O][=C][Ring1][N][Ring1][#Branch2],O=CCC(Br)=CCOC1N(C=C(F)C2=N1)C(Cl)=CC=NC(O)=C2,O=CCC(Br)=CCOC1N=C2C=C(O)N=CC=C(Cl)N1C=C2F,True,False
419,[C][N][=C][C][=C][Branch2][Ring2][C][C][=C][C][Branch2][Ring1][=Branch1][C][=N][C][Branch1][C][Cl][=C][Ring1][#Branch2][C][=C][C][C@H1][Branch1][C][N][=O][C][=Ring1][=N][C][=Branch1][C][=O][N][Ring2][Ring1][C][=C][N][=C][Branch1][=Branch2][C][=C][Ring1][F][C][C][=C][Ring1][F][=C][Ring2][Ring1],CN=CC1=C(C2=CC(C=NC(Cl)=C1C=C3C[C@H1](N)OCC)(O)N2)CN=C(C#CCC#C)C3,C#CCC#CC1=NCC2=C(C=NC)C(=C(Cl)N=CC3(O)C=C2N3)C=C(C[C@H](N)OCC)C1,True,False
420,[C][C][=C][C][=C][N][C][Branch1][=N][C][C][=C][C][C][Branch2][Ring1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][=N][C][=Branch1][C][=O][O][C][Branch1][C][Br][=C][Ring1][N][C][=C][Ring2][Ring1][=Branch1][=N][C][Branch1][C][C][=C][Ring1][P],CC=CC=CN1C(CC=CCCOC2=C(O)C=CCC(=O)OC(Br)=C2)C=C1NC(C)=C,C=C(C)NC1=CC(CC=CCCOC2=C(O)C=CCC(=O)OC(Br)=C2)N1C=CC=CC,True,False
421,[C][O][C][C@H1][C][=Branch1][N][=C][S][=Branch1][C][=O][=Branch1][C][=O][Br][=C][C][Branch1][=Branch2][C][=C][C][=Branch1][C][=O][O][C][=C][C][Branch1][=Branch2][O][C][Branch1][C][O][=N][C][C][=C][Ring1][N][C][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch2],COC[C@H1]1C(=CS(=O)(=O)Br)C=CC(=O)OC=CC(OC(O)=NCC)=CCC=C1,CCN=C(O)OC1=CCC=C[C@@H](COC)C(=CS(=O)(=O)Br)C=CC(=O)OC=C1,True,False
422,[N][C][=Branch1][C][=O][C][Branch1][C][C][=C][N][C][Branch2][Ring1][C][O][C][C][=C][Branch1][#Branch1][C][C][=C][C][=O][C][Branch1][=Branch1][C][Ring1][#Branch2][C][=C][Ring1][#C][Branch1][C][F][=C][C][=N][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][#Branch2],NC(=O)C(C)=C1NC(OCC=C(CC=CC=O)C)C=C1CF,CC(=CCOC1C=C(CF)C(=C(C)C(N)=O)N1)CC=CC=O,True,False
423,[C][N][C][=N][C][=C][C][=C][Branch1][C][F][NH1][C][Branch1][C][C][N][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][O][=N][C][C][Ring1][#Branch1][N][C][=C][Ring1][=Branch2],CNC=NC=CC=C(F)[NH1]C(C)NCC(=O)N1C(CO)=NCC1NC=C,C=CNC1CN=C(CO)N1C(=O)CNC(C)NC(F)=CC=CN=CNC,True,False
424,[C][C][=C][C][=C][C][Branch1][C][N][C][=Branch1][C][=O][O][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1],CC=CC=CC(N)C(=O)OC=CC(F)=C,C=C(F)C=COC(=O)C(N)C=CC=CC,True,False
425,[C][C][C][Branch1][C][C][=C][C][C][=C][C][=N][C][Branch1][Ring1][N][C][C][=Branch1][C][=O][C@H1][Ring1][#Branch1][C][Branch1][C][C][=C][C][=C][Ring1][=Branch1],CCC(C)=CCC=CC=NC(NC)C(=O)[C@H1]1C(C)=CC=C1,CCC(C)=CCC=CC=NC(NC)C(=O)[C@@H]1C=CC=C1C,True,False
426,[C][C][C][=C][C][C][Branch2][Ring1][C][C][C][N][C][C][Branch2][Ring1][Branch2][C][Branch1][C][C][=Branch1][C][=O][C][Branch1][C][C][=C][C][Ring1][=Branch2][C][Branch1][=Branch2][C][=C][C][=C][Ring1][=N][C][F][C][Ring1][#Branch1][=O][C][Branch1][C][O][=C][Ring2][Ring1][#Branch2],CCC=CCC(CCNC1C2C(C)(O)C(C)=CC1CC3=CC=C2CF)C3=O,CCC=CCC1CCNC2C3C=C(C)C(C)(O)C2C(CF)=CC=C(C3)C1=O,True,False
427,[C][C][=N][N][=C][Branch2][Ring1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][S][C][C][N][#C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][C][C][C@H1][C][C][C][Ring1][=Branch1][O][=C][C][Branch1][C][C][=N][Ring2][Ring1][=C],CC=NN=CNC1=CC=CC=C1C(=O)SC2CN=CC=C2N3C[C@H1]CCC3OCC(C)=N,CC=NN=CNc1ccccc1C(=O)SC1CN=CC=C1N1C[CH]CCC1OCC(C)=N,True,False
428,[C][C][=C][Branch1][=C][C][N][C@@H1][C][O][C][=C][N][Branch1][=Branch2][C][=Branch1][C][=O][O][C][Branch2][Ring1][N][C][=C][NH1][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][#Branch2][C][C][=C][Ring2][Ring1][Ring2][C][S][Ring1][P],C1C=C1CN[C@@H1]COC=CNC(=O)OCC=C[NH1]C(=O)C=CC=CC(CO)=CCC=CCS,O=C(C=CC=CC(=CCC=CCS)CO)NC=CCOC(=O)NC=COC[CH]NCC1=CC1,True,False
429,[C][C][C][C][=C][Branch1][C][C][O][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][Branch1][O][C][C][=N][C][Ring1][=Branch1][S][Branch1][C][C][=C][C][=O][C][C][=C][Ring2][Ring1][C][Branch1][=Branch2][C][Branch1][C][C][C][=C][Ring1][N],CCCC=C(C)OC=CC(NC(=O)CCC=NCSC)=CC=O,CCCC=C(C)OC=CC(=CC=O)NC(=O)CCC=NCSC,True,False
430,[C][C][Branch1][C][O][C][C@@H1][C][C][=C][C][Branch1][N][C][=C][C][Branch1][C][O][C][Branch2][Ring1][C][=C][C][Branch2][Ring1][#Branch2][C][O][Ring1][Ring1][=C][C][=C][C][Branch1][C][C][=C][=Branch1][C][=O][C][Branch1][C][C][C][=C][Ring2][Ring1][#C],CC(O)C[C@@H1]CC=CCC=CC(O)CCC1CO1,CC(O)C[CH]CC=CCC=CC(O)CCC1CO1,True,False
431,[C][/C][=C][C][=Branch1][C][=O][O][C][C][=C][Branch2][Ring2][C][=C][C][=C][Branch1][P][C][=C][NH1][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring1][C][N][C][Branch1][C][C][=C][Ring2][Ring1][C][S][Ring2][Ring1][Branch2][C][C][=C][Ring2][Ring1][=N],C/C1=CC(=O)OCC=C(CC=C(C=C2[NH1]C=C(Cl)C=C2Cl)CNC(C)=CS)CC=C1,CC1=CC(=O)OCC=C(CC=C(C=C2NC=C(Cl)C=C2Cl)CNC(C)=CS)CC=C1,True,False
432,[C][O][C][C][=C][C][Branch1][C][C][=N][C][=Ring1][=Branch1][N][C][C][=C][N][C][=Branch1][C][=S][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][C][=N][C][=C][Ring1][#Branch1][C][C][=C][Ring1][P],COCC1=CC(C)=NC12NCC=C3NC(=S)C=C3C=C4C=C2C=NC=C4CC=C,C=CCC1=CN=CC2=CC1=CC1=CC(=S)NC1=CCNC21N=C(C)C=C1COC,True,False
433,[C][C][N][Branch2][Ring1][=Branch1][C][C][=N+1][Branch1][=C][C][=C][Branch1][=N][C][N][C][C][=C][C][=C][Ring1][#Branch1][C][C@][Branch1][C][C][O][C@H1][Branch1][C][N][C][=Branch1][C][=O][C][C][Ring1][C],CCN(CC=[N+1]C=CC1NCC=CC=C1C[C@]C)O[C@H1](N)C(=O)C=C,C=CC(=O)[C@@H](N)ON(CC)CC=[N+]C=CC1NCC=CC=C1C[C]C,True,False
434,[C][C][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][C][=C][Ring1][O][C][=C][Ring2][Ring1][Branch1][C][=C],C1CC=CC(C(=O)CCC=CCS(C)(=O)C)=CC=C1C=C,C=CC1=CC=C(C(=O)CCC=CC[SH](C)(C)=O)C=CCC1,True,False
435,[C][N][N][C][=Branch1][C][=O][C][C][=C][C][Branch1][Branch2][C][=C][C][C][O][C][=O][C][=C][Ring1][=N][C][=N][C][Branch1][C][C][=C][C][=C][Branch1][Branch2][/C][=C][/O][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][=Branch1],CNNC(=O)C1C=CC(C=CCCOC=O)C=C1C=NC(C)=CC2=C(/C=C/OCC)OC=C2C=C,C=Cc1coc(/C=C/OCC)c1C=C(C)N=CC1=CC(C=CCCOC=O)C=CC1C(=O)NNC,True,False
436,[C][#C][C][C][C][Branch2][Ring1][=Branch1][N][C][O][C][=Branch1][C][=O][C][Branch1][#Branch2][C][Branch1][C][F][Branch1][C][F][C][C][I][C][Branch1][#Branch2][C][C][=C][C][Ring2][Ring1][=Branch1][C][C],C1#CCCC(NCOC(=O)C(C(F)(F)CC)I)CC=CC1CC,CCC1C#CCCC(NCOC(=O)C(I)C(F)(F)CC)CC=C1,True,False
437,[C][O][C][=Branch1][C][=O][C@H1][Branch1][C][N][Ring1][=Branch1][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring1][#C][C][=Branch1][C][=O][C][N][Ring1][#Branch1][C][Cl][O][C][=C][Ring1][#Branch2],C1OC(=O)[C@H1]1N,N[C@H]1COC1=O,True,False
438,[C][O][C][=C][C][=Branch1][P][=C][C][=N][C][=C][C][Ring1][Branch1][C][=C][N][C][Ring1][=Branch2][=C][C][=Ring1][=C][=N][C][Branch1][C][C][C][=N][C][=C][C][=C][Ring1][P],C1OC=CC1=CC2=NC=CC2C=CNC=CC,CC=CNC=CC1C=CN=C1C=C1C=COC1,True,False
439,[O][=C][C][O][Branch1][#Branch2][C][C][=C][C][O][Ring1][Branch1][=O][C][=C][C][Branch2][Ring2][C][C][=C][C][Ring1][Ring1][C][=C][C][Branch1][O][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][=C][Ring1][O][N][Ring2][Ring1][C][Ring1][=Branch1][C@H1][Branch1][C][C][O][C],O=CCOC1C=CCO1,O=CCOC1C=CCO1,True,False
440,[Br][C@@H1][Branch1][C][C][N][C][Branch1][#Branch2][C][=Branch1][C][=O][C][N][C][C][C][=C][=C][Branch1][C][Cl][C][=C][C][=N][Ring1][Branch2][=N][Ring1][=C][=C][Ring1][#C][C][Branch1][=Branch2][C][=C][C][C][Branch1][C][Cl][Ring1][=Branch1][C][C][Ring1][N][=C][Ring2][Ring1][Branch2],Br[C@@H1](C)NC(C(=O)CNCCC1)=C=C(Cl)C=CC=N1,C[C@H](Br)NC1=C=C(Cl)C=CC=NCCCNCC1=O,True,False
441,[C][N][C][=C][C][=C][Branch1][Branch1][C][N][Ring1][=Branch1][C][Branch2][Ring2][=C][/C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][C][=C][Branch1][O][C][=N][C][Branch1][C][Br][C][Ring1][=Branch1][C][=C][C][Branch1][C][C][Ring2][Ring1][#C][C],C1NC2=CC=C(CN2)C/C=NC3=CC=CC=C3[NH1]C=C(C=NC(Br)CC)CC1(C)C,CCC(Br)N=CC1=CNc2ccccc2N=CCC2=CC=C(NC2)NCC(C)(C)C1,True,False
442,[C][C][Branch1][C][O][C][=C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][F][=N][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][C][=C][Ring1][S],CC(O)C=CC1C=C(C)NC(C)(F)NC=CC(C)=CC=C1,CC1=CC=CC(C=CC(C)O)C=C(C)NC(C)(F)NC=C1,True,False
443,[C][C][Branch1][C][C][C][C@][Branch1][C][Cl][=N][N][C][=C][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=C][C][=C][Ring1][Ring2][C][=C][Branch1][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch2][C][#N][C][C][Branch1][=Branch1][C][Ring2][Ring1][N][=O][C][=C][Ring1][P],C1C(C)C[C@](Cl)=NNC=CC(NC(=O)C2=CC3=C2C=CC=C(Cl)C=C3C#N)(C1=O)C=C,C=CC1(NC(=O)c2cc3c(C#N)cc(Cl)cccc2=3)C=CNN=C(Cl)CC(C)CC1=O,True,False
444,[C][C@H1][C][=C][C][=C][Branch2][Ring1][C][O][C][=C][N][C][Branch1][C][Cl][=C][C][Branch1][=Branch2][C][N][C][=C][Branch1][C][F][C][=C][Ring1][O][C][=Branch1][C][=O][C@H1][Ring2][Ring1][Ring2],C[C@H1]C=CC1=C(OC=CNC(Cl)=CCCNC=C(F)C)CC(=O)[C@H1]1,C[CH]C=CC1=C(OC=CNC(Cl)=CCCNC=C(C)F)CC(=O)[CH]1,True,False
445,[C][C][C@H1][O][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C][O][C][=C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][C][Branch1][P][N][=C][Branch1][C][C][O][C][=C][Ring1][#Branch2][=N][C][Branch1][C][C][=O][=C][Ring2][Ring1][Branch2],CC[C@H1]ON(C(=O)COC=CCC=CC=C1C=CCN=C(C)OC=C1NC(C)=O)C,CC[CH]ON(C)C(=O)COC=CCC=CC=C1C=CCN=C(C)OC=C1NC(C)=O,True,False
446,[C][O][C][=C][C][=N][N][Branch1][=Branch1][C][C@H1][C][Branch1][C][C][=O][C][C@][Ring1][=Branch2][=C][C][=C][C][Branch1][=C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][=C][Branch1][C][C][O][=C][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][=Branch2][C][=C][Ring1][N],COC=CC=NN(C1[C@H1]CC)OC[C@]=CC2=CC(CC(=O)OC(C)=CC)OCC(=O)C2=C1C=C,C=CC1=C2C(=O)COC(CC(=O)OC(C)=CC)C=C2C=[C]CON(N=CC=COC)C1[CH]CC,True,False
447,[C][C][=N][C][=C][C][C][C][=C][Ring1][=Branch1][=Branch1][C][=O][C][C][Branch1][Ring1][C][=O][N][C][=Branch2][Ring1][#Branch2][=N][C][Branch1][#Branch1][C][O][C][=C][C][=Ring1][Branch2][C][=C][Ring1][=C][C][=Branch1][C][=O][C][Branch1][C][F][=C][C][=C][Ring1][#Branch2],CC=NC1=CCCC=C1C=O,CC=NC1=CCCC=C1C=O,True,False
448,[O][C][=C][C][=C][N][Ring1][#Branch1][C][O][C][=C][C][Branch1][Ring1][C][O][C][=C][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][C][=C][Ring1][Branch2][C][Ring1][N][F],O1C=CC=CN1COC=CC(CO)C2=CCC3=CC=CC(F)=CC3C2F,OCC(C=COCN1C=CC=CO1)C1=CCC2=CC=CC(F)=CC2C1F,True,False
449,[N][C][C][C][=C][C][=C][C][=C][Branch1][O][C][C][=C][#C][C][=N][C][=C][C][=C][Ring1][=N][Cl][C][Ring1][=Branch1][C][Ring1][=C][C][=C][N][=C][S][C][=C][Ring2][Ring1][=Branch1][C][=C][Ring1][Branch1][C][=C][Ring1][=C],N1CCC=CC=CC=C1CC=C=CC=NC=CC=C,C=CC=CN=CC=C=CCC1=CC=CC=CCCN1,True,False
450,[C][C][=C][C][=C][C][=C][C][Branch1][C][N][C][=Branch1][C][=O][F][S][C][=C][N][=C][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][=Branch1][N][C][=C][Ring1][=C][O][C][=C][Ring2][Ring1][#Branch1],CC=CC=CC=CC(N)C(=O)F,CC=CC=CC=CC(N)C(=O)F,True,False
451,[C][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][Branch2][Ring1][#Branch1][C][=N][C][Branch1][C][C][N][C][=Branch1][C][=O][O][C][=C][C][Branch1][#Branch2][C][=C][C][Branch1][C][N][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][C][Branch1][C][F][=C][C][Ring1][Branch2][O][C],CC(O)(C1=CCC=NC(C)NC(=O)OC=CC2C=CC(N3)=N2)C=C1C(F)=CC3OC,COC1C=C(F)C2=CC(C)(O)C2=CCC=NC(C)NC(=O)OC=CC2C=CC(=N2)N1,True,False
452,[O][=C][Branch1][C][O][C][C][N][Branch1][=Branch2][N][C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][=Branch1][C][=O][O][C][C@@H1][Branch1][C][Br][C][=C][Ring1][P][Ring1][N][C][C][Ring2][Ring1][Branch2][C][C],O=C(O)CC1N(N2CC=C3C=C2)[C@H1]C(=O)OC[C@@H1](Br)C=C13,O=C(O)CC1C2=C[C@H](Br)COC(=O)[CH]N1N1C=CC2=CC1,True,False
453,[C][C][=C][N][Branch1][P][C][=C][Ring1][=Branch1][C][=C][Branch1][=C][C][=Branch1][C][=O][N][Branch1][C][C][S][C][=Branch1][C][=O][N][C][=C][Ring1][=Branch2][C][N][Branch1][Ring1][C][O][C][=Ring2][Ring1][Ring2][Cl][=C][C][=C][Ring2][Ring1][#Branch1][F],C1C=CN(C=C1C=CC(=O)N(C)SC=O)NC=CCN(CO)CCl,CN(SC=O)C(=O)C=CC1=CN(NC=CCN(CO)CCl)C=CC1,True,False
454,[C][C][O][C][=N][C][=C][Branch2][Ring1][C][S][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C][N][=C][Branch1][S][C][N][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=C][C][C][Ring1][P][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][=N],CCOC=NC=C(SC1=C(C=CC2)CN=CCN2C=C(Cl)C=CCC1)C(=O)NC=CC(F)=C,C=C(F)C=CNC(=O)C(=CN=COCC)SC1=C2C=CCN(C=C(Cl)C=CCC1)CC=NC2,True,False
455,[O][=C][C][=C][C][C][C][=C][Branch2][Ring2][=C][C][=C][Ring1][=Branch1][N][C][=C][C][Branch1][C][F][=C][C][Branch1][C][Cl][=C][C][Branch1][Ring1][O][C][=C][C][=Branch1][C][=O][N][=C][Ring1][#Branch1][C][Branch1][C][O][C][=C][Ring2][Ring1][Branch2][F],O=CC=CC1CC=C2C=C1NC=CC(F)=CC(Cl)=CC(OC)=CC(=O)N=CC(O)C=C2F,COC1=CC(=O)N=CC(O)C=C(F)C2=CCC(C=CC=O)C(=C2)NC=CC(F)=CC(Cl)=C1,True,False
456,[O][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][=C][Branch1][C][O][C][Ring1][Branch1][C][Branch1][C][Br][=C],O=CC1=CC=CC(=O)C=C1C=C(O)CC(Br)=C,C=C(Br)CC(O)=Cc1cc(=O)cccc1C=O,True,False
